kit_sku,kit_title,product_title,variant_title,product_qty,kit_contents,sales_price,cost_price,weight_grams,product_cost_price
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"Sleeve for 1 3/8"" Posts",,13,SLEEVE138,,372.13,283.7,3.28
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Poly Fence 7.5'H x 165' Long,,1,FENCE7.5X165,,372.13,283.7,93.88
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,1,WELDEDWIRE2X100,,372.13,283.7,25
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,372.13,283.7,12.6
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"Driving Cap for 1 3/8"" Sleeve",,1,DRIVECAP138,,372.13,283.7,2.2
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,372.13,283.7,1.25
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Self-Drilling and Tapping Screw,,27,SELFTAP,,372.13,283.7,0.05
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,372.13,283.7,0.39
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"Set Screw 5/16"" - 18",,27,SETSCREW,,372.13,283.7,0.1
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Arm to Wall Strap,,2,STRAPAW,,372.13,283.7,0.13
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Post to Wall Strap,,4,STRAPPW,,372.13,283.7,0.15
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Heavy Duty Zip Ties (100),,3,TIEHEAVY,,372.13,283.7,4.04
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Standard Zip Ties - (100),,6,TIELIGHT,,372.13,283.7,1.01
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,3,STAKES,,372.13,283.7,11.7
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Freestanding Kit Instructions,,1,INS-FS,,372.13,283.7,0
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"86"" Post",,21,POST86,,612.64,456.5,5.76
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Post Cap for 1 3/8in Post,,21,POSTCAP,,612.64,456.5,0.15
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Spring-Loaded Houdini Cat Fence Arm,,21,ARM,,612.64,456.5,2.85
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,21,ARMMOUNTING138,,612.64,456.5,1.7
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"Sleeve for 1 3/8"" Posts",,21,SLEEVE138,,612.64,456.5,3.28
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Poly Fence 7.5'H x 165' Long,,1,FENCE7.5X165,,612.64,456.5,93.88
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,2,WELDEDWIRE2X100,,612.64,456.5,25
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,612.64,456.5,12.6
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"Driving Cap for 1 3/8"" Sleeve",,1,DRIVECAP138,,612.64,456.5,2.2
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,612.64,456.5,1.25
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Self-Drilling and Tapping Screw,,44,SELFTAP,,612.64,456.5,0.05
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,612.64,456.5,0.39
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"Set Screw 5/16"" - 18",,44,SETSCREW,,612.64,456.5,0.1
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Arm to Wall Strap,,4,STRAPAW,,612.64,456.5,0.13
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Post to Wall Strap,,8,STRAPPW,,612.64,456.5,0.15
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Heavy Duty Zip Ties (100),,5,TIEHEAVY,,612.64,456.5,4.04
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Standard Zip Ties - (100),,10,TIELIGHT,,612.64,456.5,1.01
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,5,STAKES,,612.64,456.5,11.7
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),Freestanding Kit Instructions,,1,INS-FS,,612.64,456.5,0
KIT-FREESTANDING-250,Free-Standing Cat Fence Enclosure System (250 Feet),7.5' Height x 100 Poly Fence Roll,,1,FENCE7.5X100,,612.64,456.5,66.66
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"86"" Post",,29,POST86,,822.5,599.7,5.76
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Post Cap for 1 3/8in Post,,29,POSTCAP,,822.5,599.7,0.15
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Spring-Loaded Houdini Cat Fence Arm,,29,ARM,,822.5,599.7,2.85
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,29,ARMMOUNTING138,,822.5,599.7,1.7
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"Sleeve for 1 3/8"" Posts",,29,SLEEVE138,,822.5,599.7,3.28
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,3,WELDEDWIRE2X100,,822.5,599.7,25
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,822.5,599.7,12.6
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"Driving Cap for 1 3/8"" Sleeve",,2,DRIVECAP138,,822.5,599.7,2.2
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,822.5,599.7,1.25
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Self-Drilling and Tapping Screw,,60,SELFTAP,,822.5,599.7,0.05
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,822.5,599.7,0.39
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"Set Screw 5/16"" - 18",,60,SETSCREW,,822.5,599.7,0.1
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Arm to Wall Strap,,4,STRAPAW,,822.5,599.7,0.13
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Post to Wall Strap,,8,STRAPPW,,822.5,599.7,0.15
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Heavy Duty Zip Ties (100),,7,TIEHEAVY,,822.5,599.7,4.04
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Standard Zip Ties - (100),,14,TIELIGHT,,822.5,599.7,1.01
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,7,STAKES,,822.5,599.7,11.7
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),Freestanding Kit Instructions,,1,INS-FS,,822.5,599.7,0
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),1A120246 C-FLEX (USA) 7.5'X 330',,1,FENCE7.5X330,,822.5,599.7,153.08
KIT-FREESTANDING-350,Free-Standing Cat Fence Enclosure System (350 Feet),7.5' Height x 50 Poly Fence Roll,,1,FENCE7.5X50,,822.5,599.7,42.28
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"86"" Post",,37,POST86,,1046.94,800.9,5.76
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Post Cap for 1 3/8in Post,,37,POSTCAP,,1046.94,800.9,0.15
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Spring-Loaded Houdini Cat Fence Arm,,37,ARM,,1046.94,800.9,2.85
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,37,ARMMOUNTING138,,1046.94,800.9,1.7
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"Sleeve for 1 3/8"" Posts",,37,SLEEVE138,,1046.94,800.9,3.28
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,4,WELDEDWIRE2X100,,1046.94,800.9,25
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,1046.94,800.9,12.6
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"Driving Cap for 1 3/8"" Sleeve",,2,DRIVECAP138,,1046.94,800.9,2.2
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,1046.94,800.9,1.25
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Self-Drilling and Tapping Screw,,76,SELFTAP,,1046.94,800.9,0.05
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,1046.94,800.9,0.39
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"Set Screw 5/16"" - 18",,76,SETSCREW,,1046.94,800.9,0.1
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Arm to Wall Strap,,4,STRAPAW,,1046.94,800.9,0.13
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Post to Wall Strap,,8,STRAPPW,,1046.94,800.9,0.15
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Heavy Duty Zip Ties (100),,9,TIEHEAVY,,1046.94,800.9,4.04
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Standard Zip Ties - (100),,18,TIELIGHT,,1046.94,800.9,1.01
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,9,STAKES,,1046.94,800.9,11.7
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Freestanding Kit Instructions,,1,INS-FS,,1046.94,800.9,0
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),1A120246 C-FLEX (USA) 7.5'X 330',,1,FENCE7.5X330,,1046.94,800.9,153.08
KIT-FREESTANDING-450,Free-Standing Cat Fence Enclosure System (450 Feet),Poly Fence 7.5'H x 165' Long,,1,FENCE7.5X165,,1046.94,800.9,93.88
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"86"" Post",,45,POST86,,1286.59,972.5,5.76
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Post Cap for 1 3/8in Post,,45,POSTCAP,,1286.59,972.5,0.15
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Spring-Loaded Houdini Cat Fence Arm,,45,ARM,,1286.59,972.5,2.85
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,45,ARMMOUNTING138,,1286.59,972.5,1.7
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"Sleeve for 1 3/8"" Posts",,45,SLEEVE138,,1286.59,972.5,3.28
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,5,WELDEDWIRE2X100,,1286.59,972.5,25
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,1286.59,972.5,12.6
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"Driving Cap for 1 3/8"" Sleeve",,2,DRIVECAP138,,1286.59,972.5,2.2
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,1286.59,972.5,1.25
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Self-Drilling and Tapping Screw,,93,SELFTAP,,1286.59,972.5,0.05
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,1286.59,972.5,0.39
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"Set Screw 5/16"" - 18",,93,SETSCREW,,1286.59,972.5,0.1
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Arm to Wall Strap,,4,STRAPAW,,1286.59,972.5,0.13
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Post to Wall Strap,,8,STRAPPW,,1286.59,972.5,0.15
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Heavy Duty Zip Ties (100),,11,TIEHEAVY,,1286.59,972.5,4.04
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Standard Zip Ties - (100),,22,TIELIGHT,,1286.59,972.5,1.01
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,11,STAKES,,1286.59,972.5,11.7
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Freestanding Kit Instructions,,1,INS-FS,,1286.59,972.5,0
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),1A120246 C-FLEX (USA) 7.5'X 330',,1,FENCE7.5X330,,1286.59,972.5,153.08
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),Poly Fence 7.5'H x 165' Long,,1,FENCE7.5X165,,1286.59,972.5,93.88
KIT-FREESTANDING-550,Free-Standing Cat Fence Enclosure System (550 Feet),7.5' Height x 100 Poly Fence Roll,,1,FENCE7.5X100,,1286.59,972.5,66.66
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),"86"" Post",,48,POST86,,1351.41,1035.2,5.76
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Post Cap for 1 3/8in Post,,48,POSTCAP,,1351.41,1035.2,0.15
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Spring-Loaded Houdini Cat Fence Arm,,48,ARM,,1351.41,1035.2,2.85
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,48,ARMMOUNTING138,,1351.41,1035.2,1.7
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),"Sleeve for 1 3/8"" Posts",,48,SLEEVE138,,1351.41,1035.2,3.28
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,6,WELDEDWIRE2X100,,1351.41,1035.2,25
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),"Driving Cap for 1 3/8"" Sleeve",,2,DRIVECAP138,,1351.41,1035.2,2.2
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,1351.41,1035.2,1.25
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Self-Drilling and Tapping Screw,,99,SELFTAP,,1351.41,1035.2,0.05
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,1351.41,1035.2,0.39
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),"Set Screw 5/16"" - 18",,99,SETSCREW,,1351.41,1035.2,0.1
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Arm to Wall Strap,,4,STRAPAW,,1351.41,1035.2,0.13
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Post to Wall Strap,,8,STRAPPW,,1351.41,1035.2,0.15
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Heavy Duty Zip Ties (100),,12,TIEHEAVY,,1351.41,1035.2,4.04
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Standard Zip Ties - (100),,24,TIELIGHT,,1351.41,1035.2,1.01
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,12,STAKES,,1351.41,1035.2,11.7
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),Freestanding Kit Instructions,,1,INS-FS,,1351.41,1035.2,0
KIT-FREESTANDING-600,Free-Standing Cat Fence Enclosure System (600 Feet),1A120246 C-FLEX (USA) 7.5'X 330',,2,FENCE7.5X330,,1351.41,1035.2,153.08
FS-ARM-ASS,Freestanding Arm Assembly,ARM,,1,ARM,,4.75,4.4,2.85
FS-ARM-ASS,Freestanding Arm Assembly,"Free-Standing System Arm Mounting for 1 3/8"" Post",,1,ARMMOUNTING138,,4.75,4.4,1.7
FS-ARM-ASS,Freestanding Arm Assembly,"Set Screw 5/16"" - 18",,2,SETSCREW,,4.75,4.4,0.1
KIT-3POST,3 Post Kit Add on to Freestanding Fencing System,Spring-Loaded Houdini Cat Fence Arm,,3,ARM,,42.27,42.1,2.85
KIT-3POST,3 Post Kit Add on to Freestanding Fencing System,"Free-Standing System Arm Mounting for 1 3/8"" Post",,3,ARMMOUNTING138,,42.27,42.1,1.7
KIT-3POST,3 Post Kit Add on to Freestanding Fencing System,"86"" Post",,3,POST86,,42.27,42.1,5.76
KIT-3POST,3 Post Kit Add on to Freestanding Fencing System,Post Cap for 1 3/8in Post,,3,POSTCAP,,42.27,42.1,0.15
KIT-3POST,3 Post Kit Add on to Freestanding Fencing System,"Sleeve for 1 3/8"" Posts",,3,SLEEVE138,,42.27,42.1,3.28
KIT-3POST,3 Post Kit Add on to Freestanding Fencing System,"Set Screw 5/16"" - 18",,7,SETSCREW,,42.27,42.1,0.1
KIT-3POST,3 Post Kit Add on to Freestanding Fencing System,Self-Drilling and Tapping Screw,,7,SELFTAP,,42.27,42.1,0.05
KIT-4POST,4 Post Kit Add on to Freestanding Fencing System,Spring-Loaded Houdini Cat Fence Arm,,4,ARM,,56.31,56,2.85
KIT-4POST,4 Post Kit Add on to Freestanding Fencing System,"Free-Standing System Arm Mounting for 1 3/8"" Post",,4,ARMMOUNTING138,,56.31,56,1.7
KIT-4POST,4 Post Kit Add on to Freestanding Fencing System,"86"" Post",,4,POST86,,56.31,56,5.76
KIT-4POST,4 Post Kit Add on to Freestanding Fencing System,Post Cap for 1 3/8in Post,,4,POSTCAP,,56.31,56,0.15
KIT-4POST,4 Post Kit Add on to Freestanding Fencing System,"Sleeve for 1 3/8"" Posts",,4,SLEEVE138,,56.31,56,3.28
KIT-4POST,4 Post Kit Add on to Freestanding Fencing System,"Set Screw 5/16"" - 18",,9,SETSCREW,,56.31,56,0.1
KIT-4POST,4 Post Kit Add on to Freestanding Fencing System,Self-Drilling and Tapping Screw,,9,SELFTAP,,56.31,56,0.05
KIT-5POST,5 Post Kit Add on to Freestanding Fencing System,Spring-Loaded Houdini Cat Fence Arm,,5,ARM,,70.35,69.9,2.85
KIT-5POST,5 Post Kit Add on to Freestanding Fencing System,"Free-Standing System Arm Mounting for 1 3/8"" Post",,5,ARMMOUNTING138,,70.35,69.9,1.7
KIT-5POST,5 Post Kit Add on to Freestanding Fencing System,"86"" Post",,5,POST86,,70.35,69.9,5.76
KIT-5POST,5 Post Kit Add on to Freestanding Fencing System,Post Cap for 1 3/8in Post,,5,POSTCAP,,70.35,69.9,0.15
KIT-5POST,5 Post Kit Add on to Freestanding Fencing System,"Sleeve for 1 3/8"" Posts",,5,SLEEVE138,,70.35,69.9,3.28
KIT-5POST,5 Post Kit Add on to Freestanding Fencing System,"Set Screw 5/16"" - 18",,11,SETSCREW,,70.35,69.9,0.1
KIT-5POST,5 Post Kit Add on to Freestanding Fencing System,Self-Drilling and Tapping Screw,,11,SELFTAP,,70.35,69.9,0.05
